城市id	城市名称	城市名称英文	市级名称	市级名称英文	省级名称	省级名称英文	国家名称	国家名称英文	经度	纬度	cityType
3320	重阳成道宫-活死人墓	Chongyang Chengdao Palace-Tomb of the Living Dead	西安市	Xian	陕西省	Shaanxi	中国	China	108.497598	34.120716	1
3321	长隆国际海洋度假区	Changlong International Ocean Resort	珠海市	Zhuhai	广东省	Guangdong	中国	China	113.540158	22.097847	1
3322	天目湖御水温泉景区	Tianmu Lake Yushui Hot Spring Scenic Area	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.533559	31.181881	1
3323	顺德华侨城·欢乐海岸PLUS	Shunde Overseas Chinese Town·Happy Coast PLUS	佛山市	Foshan	广东省	Guangdong	中国	China	113.303461	22.816421	1
3324	建业·华谊兄弟电影小镇	Jianye·Huayi Brothers Film Town	郑州市	Zhengzhou	河南省	Henan	中国	China	114.000862	34.776292	1
3325	恩施大峡谷	Enshi Grand Canyon	恩施土家族苗族自治州	Enshi Tujia and Miao Autonomous Prefecture	湖北省	Hubei	中国	China	109.184687	30.473248	1
3326	四行仓库	Four Line Warehouse	上海市	Shanghai	上海市	Shanghai	中国	China	121.47115	31.240346	1
3327	浙东小九寨景区	Small Jiuzhai Scenic Area, East Zhejiang	宁波市	Ningbo	浙江省	Zhejiang	中国	China	121.296973	29.91032	1
3328	银杏湖旅游度假区	Ginkgo Lake Tourist Resort	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.701763	31.799716	1
3329	Club Med桂林度假村	Club Med Guilin Resort	桂林市	Guilin	广西壮族自治区	Guangxi	中国	China	110.3343	25.045883	1
3330	武功山国家级风景名胜区	Wugong Mountain National Scenic Area	萍乡市	Pingxiang, Jiangxi	江西省	Jiangxi	中国	China	114.228026	27.527942	1
3331	长鹿旅游休博园	Changlu Tourism Holiday Expo Park	佛山市	Foshan	广东省	Guangdong	中国	China	113.289411	22.878357	1
3332	龙脊梯田风景名胜区	Longji Terraces Scenic Area	桂林市	Guilin	广西壮族自治区	Guangxi	中国	China	110.140047	25.770717	1
3333	象山景区	Xiangshan Scenic Area	桂林市	Guilin	广西壮族自治区	Guangxi	中国	China	110.296565	25.267571	1
3334	天津方特欢乐世界	Tianjin Fantawild World	天津市	Tianjin	天津市	Tianjin	中国	China	117.739368	39.15417	1
3335	喀纳斯景区	Kanas Scenic Area	阿勒泰地区	Altay Prefecture	新疆维吾尔自治区	Xinjiang	中国	China	87.064271	48.620817	1
3336	裸心堡裸心味餐厅	Naked Castle Naked Heart Restaurant	湖州市	Huzhou	浙江省	Zhejiang	中国	China	119.876698	30.593165	1
3337	钟山风景区-明孝陵景区	Zhongshan Scenic Area-Ming Xiaoling Scenic Area	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.840722	32.050886	1
3339	上海环球金融中心	Shanghai World Financial Center	上海市	Shanghai	上海市	Shanghai	中国	China	121.50776	31.234293	1
3340	方特梦幻王国	Fantawild Kingdom	厦门市	Xiamen	福建省	Fujian	中国	China	118.174145	24.679	1
3341	仙螺岛	Xianluo Island	秦皇岛市	Qinhuangdao	河北省	Hebei	中国	China	119.439971	39.786393	1
3342	方特东方神画	Fangte Oriental Painting	宁波市	Ningbo	浙江省	Zhejiang	中国	China	121.180627	30.322426	1
3343	上海长风海洋世界	Shanghai Changfeng Ocean World	上海市	Shanghai	上海市	Shanghai	中国	China	121.397013	31.225066	1
3345	南京博物院	Nanjing Museum	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.825107	32.040769	1
3346	世外桃源	Xanadu	桂林市	Guilin	广西壮族自治区	Guangxi	中国	China	110.388313	24.862166	1
3347	南京牛首山文化旅游区	Nanjing Niushou Mountain Cultural Tourism Zone	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.748697	31.89591	1
3348	环球动漫嬉戏谷	Universal Animation Play Valley	常州市	Changzhou	江苏省	Jiangsu	中国	China	120.047291	31.500581	1
3351	安徒生童话乐园	Andersen&#39;s Fairy Tale Park	上海市	Shanghai	上海市	Shanghai	中国	China	121.511392	31.323905	1
3353	丽江千古情景区	Lijiang Eternal Scenery Area	丽江市	Lijiang	云南省	Yunnan	中国	China	100.218666	26.827705	1
3354	东平国家森林公园	Dongping National Forest Park	上海市	Shanghai	上海市	Shanghai	中国	China	121.48088	31.683746	1
3356	漳浦火山岛度假村	Zhangpu Volcanic Island Resort	漳州市	Zhangzhou	福建省	Fujian	中国	China	118.023999	24.207278	1
3357	方特欢乐世界	Fantawild World	沈阳市	Shenyang	辽宁省	Liaoning	中国	China	123.418956	41.963758	1
3358	广州融创乐园	Guangzhou Sunac Park	广州市	Guangzhou	广东省	Guangdong	中国	China	113.227071	23.394807	1
3359	清河坊历史文化特色街区	Qinghefang historical and cultural characteristic block	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.169899	30.239827	1
3360	栈桥景区	Zhanqiao Scenic Area	青岛市	Qingdao	山东省	Shandong	中国	China	120.319482	36.061323	1
3361	张家界大峡谷玻璃桥	Zhangjiajie Grand Canyon Glass Bridge	张家界市	Zhangjiajie	湖南省	Hunan	中国	China	110.701244	29.395616	1
3362	张北草原天路	Zhangbei Grassland Tianlu	张家口市	Zhangjiakou	河北省	Hebei	中国	China	114.79522	41.004112	1
3363	天堂岛海洋乐园	Paradise Island Ocean Park	成都市	Chengdu	四川省	Sichuan	中国	China	104.06285	30.570027	1
3364	杭州长乔极地海洋公园	Hangzhou Changqiao Polar Ocean Park	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.226091	30.141463	1
3365	十里画廊	Ten Mile Gallery	桂林市	Guilin	广西壮族自治区	Guangxi	中国	China	110.490609	24.734064	1
3366	深圳野生动物园	Shenzhen Wildlife Park	深圳市	Shenzhen	广东省	Guangdong	中国	China	113.972138	22.598932	1
3367	三亚千古情景区	Sanya Eternal Scenery Area	三亚市	Sanya	海南省	Hainan	中国	China	109.530918	18.29101	1
3368	中国科学院西双版纳热带植物园	Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences	西双版纳傣族自治州	Xishuangbanna Dai Autonomous Prefecture	云南省	Yunnan	中国	China	101.257348	21.924375	1
3369	上海影视乐园	Shanghai Film Park	上海市	Shanghai	上海市	Shanghai	中国	China	121.312799	31.010285	1
3370	胡杨林景区	Huyanglin Scenic Area	阿拉善盟	Alxa League	内蒙古自治区	Inner Mongolia	中国	China	101.083417	41.961822	1
3371	大鹏半岛	Dapeng Peninsula	深圳市	Shenzhen	广东省	Guangdong	中国	China	114.496138	22.474042	1
3372	少林寺	Shaolin	郑州市	Zhengzhou	河南省	Henan	中国	China	112.941373	34.507029	1
3373	南通森林野生动物园	Nantong Forest Wildlife Park	南通市	Nantong	江苏省	Jiangsu	中国	China	120.825919	32.100953	1
3374	纳木措国家公园	Namtso National Park	拉萨市	Lhasa	西藏自治区	Tibet	中国	China	91.129521	30.544999	1
3375	黄河壶口瀑布风景名胜区	Yellow River Hukou Waterfall Scenic Area	临汾市	Linfen	山西省	Shanxi	中国	China	110.451297	36.1322	1
3376	鹿回头风景区	Luhuitou Scenic Area	三亚市	Sanya	海南省	Hainan	中国	China	109.501322	18.225687	1
3377	东澳岛	Dongao Island	珠海市	Zhuhai	广东省	Guangdong	中国	China	113.712988	22.019277	1
3378	千岛湖中心湖区游船码头	Thousand Island Lake Central Lake District Cruise Terminal	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.012556	29.595104	1
3379	长江三峡大坝旅游区	Yangtze River Three Gorges Dam Tourist Area	宜昌市	Yichang	湖北省	Hubei	中国	China	111.045511	30.829488	1
3380	海螺沟	Hailuogou	甘孜藏族自治州	ganzi	四川省	Sichuan	中国	China	102.04715	29.590499	1
3381	杭州野生动物世界	Hangzhou Wildlife World	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	119.984743	30.153175	1
3382	济南方特东方神画	Jinan Special Oriental Painting	济南市	Jinan	山东省	Shandong	中国	China	116.878715	36.70584	1
3383	大明湖景区	Daming Lake Scenic Area	济南市	Jinan	山东省	Shandong	中国	China	117.023414	36.675166	1
3384	分界洲岛景区	Fenjiezhou Island Scenic Area	陵水黎族自治县	Lingshui Li Autonomous County	海南省	Hainan	中国	China	110.20023	18.577111	1
3385	茅山宝盛园	Maoshan Baosheng Garden	常州市	Changzhou	江苏省	Jiangsu	中国	China	119.325576	31.811746	1
3386	乐华恒业欢乐世界	Lehua Hengye Happy World	咸阳市	Xianyang	陕西省	Shaanxi	中国	China	108.916484	34.474626	1
3387	红山森林动物园	Red Mountain Forest Zoo	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.802998	32.091918	1
3388	沙家浜风景区	Shajiabang Scenic Area	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	120.803939	31.554376	1
3390	北海银滩	Beihai Silver Beach	北海市	Beihai	广西壮族自治区	Guangxi	中国	China	109.150651	21.404742	1
3391	蜈支洲岛	Wuzhizhou Island	三亚市	Sanya	海南省	Hainan	中国	China	109.726529	18.272687	1
3392	东极岛景区	Dongji Island Scenic Area	舟山市	Zhoushan	浙江省	Zhejiang	中国	China	122.684531	30.196974	1
3393	武汉欢乐谷	Happy Valley Wuhan	武汉市	Wuhan	湖北省	Hubei	中国	China	114.392846	30.591334	1
3395	宽窄巷子景区	Kuanzhai Alley Scenic Area	成都市	Chengdu	四川省	Sichuan	中国	China	104.053308	30.663868	1
3396	方特欢乐世界	Fantawild World	郑州市	Zhengzhou	河南省	Henan	中国	China	113.929934	34.765951	1
3397	武汉东湖海洋乐园	Wuhan East Lake Ocean Park	武汉市	Wuhan	湖北省	Hubei	中国	China	114.380918	30.573968	1
3398	田子坊	Tianzifang	上海市	Shanghai	上海市	Shanghai	中国	China	121.468678	31.208156	1
3399	上海之巅观光厅	Top of Shanghai Tourism Hall	上海市	Shanghai	上海市	Shanghai	中国	China	121.505166	31.23341	1
3400	木兰围场	Mulan Paddock	承德市	Chengde	河北省	Hebei	中国	China	117.494816	42.320385	1
3401	重庆欢乐谷	Chongqing Happy Valley	重庆市	Chongqing	重庆市	Chongqing	中国	China	106.517099	29.668184	1
3402	嵊山岛箱子岙码头	Xiang&#39;ao Wharf, Shengshan Island	舟山市	Zhoushan	浙江省	Zhejiang	中国	China	122.809638	30.724209	1
3403	广州融创雪世界	Guangzhou Sunac Snow World	广州市	Guangzhou	广东省	Guangdong	中国	China	113.231116	23.426874	1
3405	拉市海	Lashihai	丽江市	Lijiang	云南省	Yunnan	中国	China	100.138001	26.876823	1
3406	朱家尖景区	Zhujiajian Scenic Area	舟山市	Zhoushan	浙江省	Zhejiang	中国	China	122.386147	29.905003	1
3407	长白山魔界风景区	Changbai Mountain Devil Scenic Area	延边朝鲜族自治州	Yanbian Korean Autonomous Prefecture	吉林省	Jilin	中国	China	128.165685	42.452844	1
3408	渣滓洞	Zhazidong	重庆市	Chongqing	重庆市	Chongqing	中国	China	106.434914	29.583698	1
3409	郑氏十七房景区	Zheng&#39;s Seventeen Rooms Scenic Area	宁波市	Ningbo	浙江省	Zhejiang	中国	China	121.605254	30.021918	1
3413	终南山	Zhongnanshan	西安市	Xian	陕西省	Shaanxi	中国	China	109.032762	33.929976	1
3414	珠穆朗玛峰国家公园	Mount Everest National Park	日喀则市	Shigatse	西藏自治区	Tibet	中国	China	87.08159	28.586866	1
3415	玉龙雪山国家级风景名胜区	Yulong Snow Mountain National Scenic Area	丽江市	Lijiang	云南省	Yunnan	中国	China	100.203875	27.134403	1
3416	密云水库	Miyun Reservoir	北京市	Beijing	北京市	Beijing	中国	China	116.913914	40.517502	1
3417	金沙城中心	Sands City Center	澳門特別行政區	Macau	澳门特别行政区	Macau	中国	China	113.570366	22.142878	1
3418	钱塘江	Qiantang River	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.227941	30.251897	1
3420	港珠澳大桥	Hong Kong-Zhuhai-Macao Bridge	珠海市	Zhuhai	广东省	Guangdong	中国	China	113.728361	22.28002	1
3421	班公湖	Bangong Lake	阿里地区	Ngari Prefecture	西藏自治区	Tibet	中国	China	79.811747	33.446833	1
3422	天安门广场毛主席纪念堂	Chairman Mao Memorial Hall in Tiananmen Square	北京市	Beijing	北京市	Beijing	中国	China	116.397815	39.902517	1
3423	北京798艺术区	798 Art Zone	北京市	Beijing	北京市	Beijing	中国	China	116.49462	39.985028	1
3425	独库公路	Duku Highway	伊犁哈萨克自治州	Ili Kazakh Autonomous Prefecture	新疆维吾尔自治区	Xinjiang	中国	China	84.827862	44.391511	1
3426	深圳罗湖口岸	Shenzhen Luohu Port	深圳市	Shenzhen	广东省	Guangdong	中国	China	114.118666	22.527992	1
3427	祁连山	Qilian Mountains	张掖市	Zhangye	甘肃省	Gansu	中国	China	98.545421	39.203598	1
3429	边境·金三角景区	Border·Golden Triangle Scenic Area	西双版纳傣族自治州	Xishuangbanna Dai Autonomous Prefecture	云南省	Yunnan	中国	China	100.040459	21.6925	1
3430	安河桥北	Anheqiao North	北京市	Beijing	北京市	Beijing	中国	China	116.269956	40.012195	1
3431	广汉三星堆博物馆	Guanghan Sanxingdui Museum	德阳市	Deyang	四川省	Sichuan	中国	China	104.218601	31.001473	1
3432	二沙岛	Ersha Island	广州市	Guangzhou	广东省	Guangdong	中国	China	113.304875	23.109791	1
3434	龙门石窟	Longmen Grottoes	洛阳市	Luoyang	河南省	Henan	中国	China	112.477463	34.558782	1
3435	南京万达乐园	Nanjing Wanda Park	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.989181	32.120663	1
3436	八里沟	Baligou	新乡市	Xinxiang	河南省	Henan	中国	China	113.573641	35.603025	1
3437	大角湾-海陵岛国家海洋公园	Dajiao Bay-Hailing Island National Marine Park	阳江市	Yangjiang	广东省	Guangdong	中国	China	111.85295	21.571115	1
3438	上海中心大厦	Shanghai Center Tower	上海市	Shanghai	上海市	Shanghai	中国	China	121.505366	31.23351	1
3440	五角大楼	pentagon	成都市	Chengdu	四川省	Sichuan	中国	China	104.300684	30.606351	1
3441	当代卡梅尔小镇	Contemporary Carmel Town	武汉市	Wuhan	湖北省	Hubei	中国	China	114.440802	30.4267	1
3442	泸定桥	Luding Bridge	甘孜藏族自治州	ganzi	四川省	Sichuan	中国	China	102.231637	29.9118	1
3443	乾陵	Qianling	咸阳市	Xianyang	陕西省	Shaanxi	中国	China	108.218159	34.577433	1
3444	爱情天梯	Love ladder	重庆市	Chongqing	重庆市	Chongqing	中国	China	106.32929	28.72219	1
3446	云南普者黑喀斯特地貌国家湿地公园	Yunnan Puzhehei Karst National Wetland Park	文山壮族苗族自治州	Wenshan Zhuang and Miao Autonomous Prefecture	云南省	Yunnan	中国	China	104.138856	24.110873	1
3447	洞庭湖	Dongting Lake	益阳市	Yiyang	湖南省	Hunan	中国	China	112.877733	28.99402	1
3448	大别山石窟风景区	Dabieshan Grottoes Scenic Area	六安市	Lu’an	安徽省	Anhui	中国	China	116.563283	31.480545	1
3449	喜马拉雅·冈仁波齐酒店	Himalaya Gang Rinpoche	阿里地区	Ngari Prefecture	西藏自治区	Tibet	中国	China	81.288964	30.967733	1
3451	长寿山	Changshou Mountain	郑州市	Zhengzhou	河南省	Henan	中国	China	113.123205	34.685537	1
3452	黄龙洞景区	Huanglong Cave Scenic Area	张家界市	Zhangjiajie	湖南省	Hunan	中国	China	110.625626	29.374596	1
3453	西湖音乐喷泉表演	West Lake Musical Fountain Show	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.16097	30.253778	1
3454	洛邑古城	Luoyi Ancient City	洛阳市	Luoyang	河南省	Henan	中国	China	112.48529	34.68039	1
3456	毛泽东同志故居	Former Residence of Comrade Mao Zedong	湘潭市	Xiangtan	湖南省	Hunan	中国	China	112.495156	27.9083	1
3457	沣峪口村	Fengyukou Village	西安市	Xian	陕西省	Shaanxi	中国	China	108.811932	34.034793	1
3458	松山湖风景区	Songshan Lake Scenic Area	东莞市	Dongguan	广东省	Guangdong	中国	China	113.88229	22.896067	1
3460	京杭大运河杭州景区	Hangzhou Scenic Area of Beijing-Hangzhou Grand Canal	杭州市	Hangzhou	浙江省	Zhejiang	中国	China	120.162699	30.275498	1
3461	洪崖洞民俗风貌区	Hongyadong Folk Customs Area	重庆市	Chongqing	重庆市	Chongqing	中国	China	106.57904	29.562186	1
3463	上环	Sheung Wan	香港特別行政區	Hong Kong	香港特别行政区	Hong Kong	中国	China	114.156608	22.284294	1
3464	微山湖	Weishan Lake	济南市	Jinan	山东省	Shandong	中国	China	117.180084	36.972263	1
3465	环亚凯瑟琳广场	Catherine Plaza	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.787626	32.058999	1
3466	黄山-猴子观海	Huangshan-Monkey Watching the Sea	黄山市	Huangshan	安徽省	Anhui	中国	China	118.170502	30.144546	1
3467	中国丹霞山世界地质公园	Danxia Mountain Global Geopark, China	韶关市	Shaoguan	广东省	Guangdong	中国	China	113.73218	25.025799	1
3468	沙溪古镇	Shaxi Ancient Town	苏州市	Suzhou, Jiangsu	江苏省	Jiangsu	中国	China	121.066647	31.565203	1
3469	玉门关	Yumen Pass	酒泉市	Jiuquan	甘肃省	Gansu	中国	China	93.931505	40.271526	1
3470	人民英雄纪念碑	People&#39;s Heroes Monument	北京市	Beijing	北京市	Beijing	中国	China	116.397691	39.904632	1
3471	窑湾古镇	Yaowan Ancient Town	徐州市	Xuzhou	江苏省	Jiangsu	中国	China	118.072642	34.176862	1
3472	梵净山风景区	Fanjing Mountain Scenic Area	铜仁市	Tongren	贵州省	Guizhou	中国	China	108.69684	27.914366	1
3473	青州古城	Qingzhou Ancient City	潍坊市	Weifang	山东省	Shandong	中国	China	118.481462	36.679168	1
3475	钟山风景名胜区-美龄宫	Zhongshan Scenic Area-Meiling Palace	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.846483	32.045488	1
3476	天安门广场	Tiananmen Square	北京市	Beijing	北京市	Beijing	中国	China	116.397755	39.903179	1
3477	荡口古镇	Dangkou Ancient Town	无锡市	Wuxi	江苏省	Jiangsu	中国	China	120.553152	31.52533	1
3478	长江三峡	Three Gorges	重庆市	Chongqing	重庆市	Chongqing	中国	China	109.576183	31.038466	1
3479	孜珠寺	Zizhu Temple	昌都市	Qamdo	西藏自治区	Tibet	中国	China	95.85998	31.239551	1
3480	珠海国际航展中心	Zhuhai International Airshow Center	珠海市	Zhuhai	广东省	Guangdong	中国	China	113.387793	22.01681	1
3481	花鸟岛	Flower and Bird Island	舟山市	Zhoushan	浙江省	Zhejiang	中国	China	122.686215	30.849157	1
3482	应县木塔	Yingxian Wooden Tower	朔州市	Shuozhou	山西省	Shanxi	中国	China	113.189925	39.570375	1
3484	雍和宫	Lama Temple	北京市	Beijing	北京市	Beijing	中国	China	116.417304	39.947228	1
3485	平乐古镇	Pingle Ancient Town	成都市	Chengdu	四川省	Sichuan	中国	China	103.333508	30.343707	1
3486	纽约纽约雅轩	Yaxuan New York	广州市	Guangzhou	广东省	Guangdong	中国	China	113.269194	23.108017	1
3488	南京长江大桥	Nanjing Yangtze River Bridge	南京市	Nanjing	江苏省	Jiangsu	中国	China	118.744305	32.113205	1
3489	中海·瓦尔登湖	Zhonghai Walden	北京市	Beijing	北京市	Beijing	中国	China	116.31417	40.116333	1
3490	杭州湾跨海大桥	Hangzhou Bay Bridge	宁波市	Ningbo	浙江省	Zhejiang	中国	China	121.177184	30.351426	1
